8706     4
 
(0.6529024E+01, 0.2938016E+01)  (0.6535389E+01, 0.2935829E+01)  (0.6541680E+01, 0.2933605E+01)
(0.6547896E+01, 0.2931342E+01)  (0.6554037E+01, 0.2929041E+01)  (0.6560103E+01, 0.2926702E+01)
(0.6566094E+01, 0.2924325E+01)  (0.6572010E+01, 0.2921910E+01)  (0.6577850E+01, 0.2919457E+01)
(0.6583615E+01, 0.2916966E+01)  (0.6589305E+01, 0.2914437E+01)  (0.6594919E+01, 0.2911870E+01)
(0.6600457E+01, 0.2909266E+01)  (0.6605920E+01, 0.2906623E+01)  (0.6611308E+01, 0.2903943E+01)
(0.6616619E+01, 0.2901225E+01)  (0.6621855E+01, 0.2898469E+01)  (0.6627015E+01, 0.2895675E+01)
(0.6632099E+01, 0.2892844E+01)  (0.6637106E+01, 0.2889975E+01)  (0.6642038E+01, 0.2887069E+01)
(0.6646894E+01, 0.2884124E+01)  (0.6651674E+01, 0.2881143E+01)  (0.6656377E+01, 0.2878123E+01)
(0.6661004E+01, 0.2875066E+01)  (0.6665555E+01, 0.2871972E+01)  (0.6670029E+01, 0.2868840E+01)
(0.6674427E+01, 0.2865671E+01)  (0.6678748E+01, 0.2862464E+01)  (0.6682993E+01, 0.2859220E+01)
(0.6687161E+01, 0.2855939E+01)  (0.6691252E+01, 0.2852621E+01)  (0.6695267E+01, 0.2849265E+01)
(0.6699205E+01, 0.2845872E+01)  (0.6703066E+01, 0.2842442E+01)  (0.6706851E+01, 0.2838974E+01)
(0.6710558E+01, 0.2835470E+01)  (0.6714189E+01, 0.2831929E+01)  (0.6717742E+01, 0.2828350E+01)
(0.6721219E+01, 0.2824735E+01)  (0.6724618E+01, 0.2821083E+01)  (0.6727940E+01, 0.2817393E+01)
(0.6731185E+01, 0.2813667E+01)  (0.6734353E+01, 0.2809905E+01)  (0.6737444E+01, 0.2806105E+01)
(0.6740457E+01, 0.2802269E+01)  (0.6743393E+01, 0.2798396E+01)  (0.6746252E+01, 0.2794486E+01)
(0.6749033E+01, 0.2790540E+01)  (0.6751737E+01, 0.2786557E+01)  (0.6754364E+01, 0.2782538E+01)
(0.6756913E+01, 0.2778482E+01)  (0.6759384E+01, 0.2774390E+01)  (0.6761778E+01, 0.2770262E+01)
(0.6764094E+01, 0.2766097E+01)  (0.6766333E+01, 0.2761896E+01)  (0.6768494E+01, 0.2757658E+01)
(0.6770577E+01, 0.2753385E+01)  (0.6772583E+01, 0.2749075E+01)  (0.6774511E+01, 0.2744730E+01)
(0.6776361E+01, 0.2740348E+01)  (0.6778133E+01, 0.2735931E+01)  (0.6779828E+01, 0.2731477E+01)
(0.6781445E+01, 0.2726988E+01)  (0.6782984E+01, 0.2722462E+01)  (0.6784445E+01, 0.2717901E+01)
(0.6785828E+01, 0.2713305E+01)  (0.6787133E+01, 0.2708672E+01)  (0.6788361E+01, 0.2704004E+01)
(0.6789510E+01, 0.2699301E+01)  (0.6790582E+01, 0.2694562E+01)  (0.6791575E+01, 0.2689787E+01)
(0.6792491E+01, 0.2684977E+01)  (0.6793328E+01, 0.2680132E+01)  (0.6794088E+01, 0.2675252E+01)
(0.6794769E+01, 0.2670336E+01)  (0.6795373E+01, 0.2665385E+01)  (0.6795898E+01, 0.2660399E+01)
(0.6796346E+01, 0.2655378E+01)  (0.6796715E+01, 0.2650322E+01)  (0.6797006E+01, 0.2645231E+01)
(0.6797220E+01, 0.2640106E+01)  (0.6797355E+01, 0.2634945E+01)  (0.6797412E+01, 0.2629750E+01)
(0.6797391E+01, 0.2624520E+01)  (0.6797292E+01, 0.2619255E+01)  (0.6797115E+01, 0.2613956E+01)
(0.6796859E+01, 0.2608622E+01)  (0.6796526E+01, 0.2603254E+01)  (0.6796115E+01, 0.2597851E+01)
(0.6795625E+01, 0.2592414E+01)  (0.6795057E+01, 0.2586943E+01)  (0.6794412E+01, 0.2581438E+01)
(0.6793688E+01, 0.2575899E+01)  (0.6792886E+01, 0.2570325E+01)  (0.6792006E+01, 0.2564718E+01)
(0.6791048E+01, 0.2559076E+01)  (0.6790012E+01, 0.2553401E+01)  (0.6788898E+01, 0.2547692E+01)
(0.6787706E+01, 0.2541949E+01)  (0.6786436E+01, 0.2536173E+01)  (0.6785088E+01, 0.2530363E+01)
(0.6783662E+01, 0.2524519E+01)  (0.6782158E+01, 0.2518642E+01)  (0.6780576E+01, 0.2512732E+01)
(0.6778916E+01, 0.2506788E+01)  (0.6777178E+01, 0.2500811E+01)  (0.6775362E+01, 0.2494801E+01)
(0.6773468E+01, 0.2488758E+01)  (0.6771496E+01, 0.2482682E+01)  (0.6769447E+01, 0.2476573E+01)
(0.6767320E+01, 0.2470431E+01)  (0.6765114E+01, 0.2464256E+01)  (0.6762831E+01, 0.2458048E+01)
(0.6760471E+01, 0.2451808E+01)  (0.6758032E+01, 0.2445535E+01)  (0.6755516E+01, 0.2439230E+01)
(0.6752922E+01, 0.2432892E+01)  (0.6750250E+01, 0.2426522E+01)  (0.6747501E+01, 0.2420120E+01)
(0.6744674E+01, 0.2413685E+01)  (0.6741770E+01, 0.2407219E+01)  (0.6738788E+01, 0.2400720E+01)
(0.6735728E+01, 0.2394189E+01)  (0.6732591E+01, 0.2387626E+01)  (0.6729377E+01, 0.2381032E+01)
(0.6726085E+01, 0.2374406E+01)  (0.6722715E+01, 0.2367748E+01)  (0.6719269E+01, 0.2361059E+01)
(0.6715745E+01, 0.2354338E+01)  (0.6712143E+01, 0.2347585E+01)  (0.6708465E+01, 0.2340802E+01)
(0.6704709E+01, 0.2333987E+01)  (0.6700876E+01, 0.2327141E+01)  (0.6696966E+01, 0.2320264E+01)
(0.6692979E+01, 0.2313355E+01)  (0.6688915E+01, 0.2306416E+01)  (0.6684773E+01, 0.2299446E+01)
(0.6680555E+01, 0.2292446E+01)  (0.6676260E+01, 0.2285414E+01)  (0.6671888E+01, 0.2278352E+01)
(0.6667440E+01, 0.2271260E+01)  (0.6662914E+01, 0.2264137E+01)  (0.6658312E+01, 0.2256984E+01)
(0.6653633E+01, 0.2249800E+01)  (0.6648878E+01, 0.2242587E+01)  (0.6644046E+01, 0.2235343E+01)
(0.6639137E+01, 0.2228069E+01)  (0.6634152E+01, 0.2220766E+01)  (0.6629091E+01, 0.2213432E+01)
(0.6623953E+01, 0.2206069E+01)  (0.6618739E+01, 0.2198676E+01)  (0.6613448E+01, 0.2191254E+01)
(0.6608082E+01, 0.2183802E+01)  (0.6602639E+01, 0.2176321E+01)  (0.6597121E+01, 0.2168811E+01)
(0.6591526E+01, 0.2161272E+01)  (0.6585855E+01, 0.2153703E+01)  (0.6580109E+01, 0.2146105E+01)
(0.6574286E+01, 0.2138479E+01)  (0.6568388E+01, 0.2130824E+01)  (0.6562415E+01, 0.2123140E+01)
(0.6556365E+01, 0.2115427E+01)  (0.6550240E+01, 0.2107686E+01)  (0.6544040E+01, 0.2099916E+01)
(0.6537764E+01, 0.2092118E+01)  (0.6531413E+01, 0.2084292E+01)  (0.6524986E+01, 0.2076438E+01)
(0.6518485E+01, 0.2068555E+01)  (0.6511908E+01, 0.2060645E+01)  (0.6505256E+01, 0.2052707E+01)
(0.6498529E+01, 0.2044741E+01)  (0.6491727E+01, 0.2036747E+01)  (0.6484851E+01, 0.2028726E+01)
(0.6477899E+01, 0.2020677E+01)  (0.6470873E+01, 0.2012601E+01)  (0.6463772E+01, 0.2004498E+01)
(0.6456597E+01, 0.1996367E+01)  (0.6449347E+01, 0.1988210E+01)  (0.6442023E+01, 0.1980025E+01)
(0.6434625E+01, 0.1971814E+01)  (0.6427152E+01, 0.1963576E+01)  (0.6419606E+01, 0.1955311E+01)
(0.6411985E+01, 0.1947019E+01)  (0.6404290E+01, 0.1938701E+01)  (0.6396522E+01, 0.1930357E+01)
(0.6388679E+01, 0.1921987E+01)  (0.6380763E+01, 0.1913590E+01)  (0.6372773E+01, 0.1905167E+01)
(0.6364710E+01, 0.1896718E+01)  (0.6356573E+01, 0.1888244E+01)  (0.6348363E+01, 0.1879743E+01)
(0.6340080E+01, 0.1871217E+01)  (0.6331724E+01, 0.1862666E+01)  (0.6323294E+01, 0.1854089E+01)
(0.6314792E+01, 0.1845486E+01)  (0.6306216E+01, 0.1836859E+01)  (0.6297568E+01, 0.1828206E+01)
(0.6288847E+01, 0.1819528E+01)  (0.6280054E+01, 0.1810826E+01)  (0.6271188E+01, 0.1802098E+01)
(0.6262250E+01, 0.1793346E+01)  (0.6253239E+01, 0.1784569E+01)  (0.6244156E+01, 0.1775768E+01)
(0.6235001E+01, 0.1766943E+01)  (0.6225774E+01, 0.1758093E+01)  (0.6216475E+01, 0.1749219E+01)
(0.6207105E+01, 0.1740321E+01)  (0.6197663E+01, 0.1731399E+01)  (0.6188149E+01, 0.1722453E+01)
(0.6178563E+01, 0.1713484E+01)  (0.6168907E+01, 0.1704490E+01)  (0.6159179E+01, 0.1695474E+01)
(0.6149380E+01, 0.1686434E+01)  (0.6139510E+01, 0.1677371E+01)  (0.6129569E+01, 0.1668284E+01)
(0.6119557E+01, 0.1659175E+01)  (0.6109474E+01, 0.1650042E+01)  (0.6099321E+01, 0.1640887E+01)
(0.6089097E+01, 0.1631709E+01)  (0.6078803E+01, 0.1622509E+01)  (0.6068439E+01, 0.1613286E+01)
(0.6058005E+01, 0.1604040E+01)  (0.6047500E+01, 0.1594773E+01)  (0.6036926E+01, 0.1585483E+01)
(0.6026282E+01, 0.1576171E+01)  (0.6015568E+01, 0.1566837E+01)  (0.6004785E+01, 0.1557482E+01)
(0.5993933E+01, 0.1548105E+01)  (0.5983011E+01, 0.1538706E+01)  (0.5972019E+01, 0.1529286E+01)
(0.5960959E+01, 0.1519844E+01)  (0.5949830E+01, 0.1510381E+01)  (0.5938632E+01, 0.1500898E+01)
(0.5927366E+01, 0.1491393E+01)  (0.5916031E+01, 0.1481867E+01)  (0.5904627E+01, 0.1472321E+01)
(0.5893155E+01, 0.1462754E+01)  (0.5881615E+01, 0.1453166E+01)  (0.5870007E+01, 0.1443558E+01)
(0.5858331E+01, 0.1433930E+01)  (0.5846587E+01, 0.1424282E+01)  (0.5834776E+01, 0.1414613E+01)
(0.5822897E+01, 0.1404925E+01)  (0.5810951E+01, 0.1395217E+01)  (0.5798938E+01, 0.1385489E+01)
(0.5786857E+01, 0.1375742E+01)  (0.5774709E+01, 0.1365975E+01)  (0.5762495E+01, 0.1356189E+01)
(0.5750214E+01, 0.1346384E+01)  (0.5737866E+01, 0.1336560E+01)  (0.5725452E+01, 0.1326717E+01)
(0.5712972E+01, 0.1316855E+01)  (0.5700425E+01, 0.1306974E+01)  (0.5687813E+01, 0.1297075E+01)
(0.5675135E+01, 0.1287157E+01)  (0.5662391E+01, 0.1277221E+01)  (0.5649581E+01, 0.1267266E+01)
(0.5636706E+01, 0.1257294E+01)  (0.5623766E+01, 0.1247304E+01)  (0.5610760E+01, 0.1237296E+01)
(0.5597690E+01, 0.1227270E+01)  (0.5584554E+01, 0.1217226E+01)  (0.5571354E+01, 0.1207166E+01)
(0.5558090E+01, 0.1197087E+01)  (0.5544761E+01, 0.1186992E+01)  (0.5531368E+01, 0.1176880E+01)
(0.5517911E+01, 0.1166750E+01)  (0.5504389E+01, 0.1156604E+01)  (0.5490805E+01, 0.1146441E+01)
(0.5477156E+01, 0.1136262E+01)  (0.5463444E+01, 0.1126066E+01)  (0.5449668E+01, 0.1115853E+01)
(0.5435830E+01, 0.1105625E+01)  (0.5421928E+01, 0.1095380E+01)  (0.5407964E+01, 0.1085120E+01)
(0.5393937E+01, 0.1074844E+01)  (0.5379847E+01, 0.1064552E+01)  (0.5365695E+01, 0.1054244E+01)
(0.5351481E+01, 0.1043921E+01)  (0.5337204E+01, 0.1033583E+01)  (0.5322866E+01, 0.1023230E+01)
(0.5308466E+01, 0.1012861E+01)  (0.5294004E+01, 0.1002478E+01)  (0.5279482E+01, 0.9920799E+00)
(0.5264897E+01, 0.9816672E+00)  (0.5250252E+01, 0.9712400E+00)  (0.5235546E+01, 0.9607984E+00)
(0.5220779E+01, 0.9503425E+00)  (0.5205951E+01, 0.9398725E+00)  (0.5191063E+01, 0.9293886E+00)
(0.5176115E+01, 0.9188908E+00)  (0.5161107E+01, 0.9083792E+00)  (0.5146038E+01, 0.8978541E+00)
(0.5130910E+01, 0.8873154E+00)  (0.5115723E+01, 0.8767635E+00)  (0.5100476E+01, 0.8661984E+00)
(0.5085170E+01, 0.8556201E+00)  (0.5069805E+01, 0.8450290E+00)  (0.5054381E+01, 0.8344251E+00)
(0.5038898E+01, 0.8238085E+00)  (0.5023356E+01, 0.8131793E+00)  (0.5007757E+01, 0.8025378E+00)
(0.4992099E+01, 0.7918840E+00)  (0.4976383E+01, 0.7812180E+00)  (0.4960609E+01, 0.7705401E+00)
(0.4944778E+01, 0.7598502E+00)  (0.4928889E+01, 0.7491487E+00)  (0.4912943E+01, 0.7384356E+00)
(0.4896940E+01, 0.7277110E+00)  (0.4880880E+01, 0.7169750E+00)  (0.4864763E+01, 0.7062279E+00)
(0.4848590E+01, 0.6954697E+00)  (0.4832360E+01, 0.6847006E+00)  (0.4816074E+01, 0.6739207E+00)
(0.4799732E+01, 0.6631302E+00)  (0.4783334E+01, 0.6523291E+00)  (0.4766881E+01, 0.6415177E+00)
(0.4750372E+01, 0.6306960E+00)  (0.4733808E+01, 0.6198642E+00)  (0.4717189E+01, 0.6090224E+00)
(0.4700515E+01, 0.5981708E+00)  (0.4683786E+01, 0.5873095E+00)  (0.4667003E+01, 0.5764386E+00)
(0.4650165E+01, 0.5655584E+00)  (0.4633274E+01, 0.5546688E+00)  (0.4616328E+01, 0.5437700E+00)
(0.4599329E+01, 0.5328623E+00)  (0.4582276E+01, 0.5219457E+00)  (0.4565169E+01, 0.5110203E+00)
(0.4548010E+01, 0.5000864E+00)  (0.4530798E+01, 0.4891440E+00)  (0.4513532E+01, 0.4781932E+00)
(0.4496215E+01, 0.4672343E+00)  (0.4478845E+01, 0.4562673E+00)  (0.4461422E+01, 0.4452924E+00)
(0.4443948E+01, 0.4343098E+00)  (0.4426422E+01, 0.4233195E+00)  (0.4408844E+01, 0.4123217E+00)
(0.4391215E+01, 0.4013165E+00)  (0.4373535E+01, 0.3903042E+00)  (0.4355804E+01, 0.3792848E+00)
(0.4338022E+01, 0.3682584E+00)  (0.4320189E+01, 0.3572252E+00)  (0.4302306E+01, 0.3461854E+00)
(0.4284373E+01, 0.3351390E+00)  (0.4266390E+01, 0.3240863E+00)  (0.4248357E+01, 0.3130273E+00)
(0.4230275E+01, 0.3019622E+00)  (0.4212143E+01, 0.2908912E+00)  (0.4193962E+01, 0.2798144E+00)
(0.4175732E+01, 0.2687318E+00)  (0.4157453E+01, 0.2576437E+00)  (0.4139126E+01, 0.2465503E+00)
(0.4120751E+01, 0.2354515E+00)  (0.4102327E+01, 0.2243477E+00)  (0.4083855E+01, 0.2132388E+00)
(0.4065336E+01, 0.2021252E+00)  (0.4046769E+01, 0.1910068E+00)  (0.4028155E+01, 0.1798839E+00)
(0.4009494E+01, 0.1687565E+00)  (0.3990787E+01, 0.1576249E+00)  (0.3972032E+01, 0.1464892E+00)
(0.3953231E+01, 0.1353494E+00)  (0.3934384E+01, 0.1242058E+00)  (0.3915491E+01, 0.1130585E+00)
(0.3896552E+01, 0.1019077E+00)  (0.3877567E+01, 0.9075336E-01)  (0.3858537E+01, 0.7959578E-01)
(0.3839462E+01, 0.6843505E-01)  (0.3820343E+01, 0.5727132E-01)  (0.3801178E+01, 0.4610473E-01)
(0.3781969E+01, 0.3493542E-01)  (0.3762715E+01, 0.2376354E-01)  (0.3743418E+01, 0.1258922E-01)
(0.3724077E+01, 0.1412600E-02)  (0.3704692E+01, -0.9766167E-02)  (0.3685264E+01, -0.2094694E-01)
(0.3665792E+01, -0.3212959E-01)  (0.3646278E+01, -0.4331396E-01)  (0.3626721E+01, -0.5449991E-01)
(0.3607122E+01, -0.6568730E-01)  (0.3587480E+01, -0.7687599E-01)  (0.3567796E+01, -0.8806584E-01)
(0.3548070E+01, -0.9925670E-01)  (0.3528303E+01, -0.1104484E+00)  (0.3508494E+01, -0.1216409E+00)
(0.3488644E+01, -0.1328340E+00)  (0.3468754E+01, -0.1440274E+00)  (0.3448822E+01, -0.1552212E+00)
(0.3428850E+01, -0.1664152E+00)  (0.3408838E+01, -0.1776092E+00)  (0.3388786E+01, -0.1888030E+00)
(0.3368694E+01, -0.1999966E+00)  (0.3348563E+01, -0.2111898E+00)  (0.3328392E+01, -0.2223824E+00)
(0.3308182E+01, -0.2335743E+00)  (0.3287933E+01, -0.2447654E+00)  (0.3267646E+01, -0.2559555E+00)
(0.3247320E+01, -0.2671445E+00)  (0.3226956E+01, -0.2783322E+00)  (0.3206554E+01, -0.2895185E+00)
(0.3186114E+01, -0.3007032E+00)  (0.3165637E+01, -0.3118863E+00)  (0.3145123E+01, -0.3230675E+00)
(0.3124571E+01, -0.3342468E+00)  (0.3103983E+01, -0.3454239E+00)  (0.3083358E+01, -0.3565987E+00)
(0.3062697E+01, -0.3677712E+00)  (0.3042000E+01, -0.3789411E+00)  (0.3021267E+01, -0.3901083E+00)
(0.3000499E+01, -0.4012726E+00)  (0.2979695E+01, -0.4124340E+00)  (0.2958856E+01, -0.4235923E+00)
(0.2937982E+01, -0.4347473E+00)  (0.2917073E+01, -0.4458989E+00)  (0.2896130E+01, -0.4570469E+00)
(0.2875153E+01, -0.4681913E+00)  (0.2854142E+01, -0.4793318E+00)  (0.2833097E+01, -0.4904684E+00)
(0.2812019E+01, -0.5016008E+00)  (0.2790907E+01, -0.5127290E+00)  (0.2769763E+01, -0.5238527E+00)
(0.2748586E+01, -0.5349719E+00)  (0.2727376E+01, -0.5460865E+00)  (0.2706134E+01, -0.5571962E+00)
(0.2684860E+01, -0.5683009E+00)  (0.2663555E+01, -0.5794005E+00)  (0.2642217E+01, -0.5904948E+00)
(0.2620849E+01, -0.6015838E+00)  (0.2599449E+01, -0.6126672E+00)  (0.2578019E+01, -0.6237449E+00)
(0.2556558E+01, -0.6348168E+00)  (0.2535067E+01, -0.6458828E+00)  (0.2513546E+01, -0.6569426E+00)
(0.2491995E+01, -0.6679962E+00)  (0.2470415E+01, -0.6790434E+00)  (0.2448805E+01, -0.6900840E+00)
(0.2427166E+01, -0.7011180E+00)  (0.2405498E+01, -0.7121451E+00)  (0.2383802E+01, -0.7231653E+00)
(0.2362077E+01, -0.7341784E+00)  (0.2340324E+01, -0.7451843E+00)  (0.2318544E+01, -0.7561827E+00)
(0.2296736E+01, -0.7671737E+00)  (0.2274900E+01, -0.7781570E+00)  (0.2253038E+01, -0.7891324E+00)
(0.2231148E+01, -0.8000999E+00)  (0.2209232E+01, -0.8110594E+00)  (0.2187290E+01, -0.8220106E+00)
(0.2165321E+01, -0.8329534E+00)  (0.2143327E+01, -0.8438877E+00)  (0.2121307E+01, -0.8548134E+00)
(0.2099262E+01, -0.8657303E+00)  (0.2077192E+01, -0.8766382E+00)  (0.2055097E+01, -0.8875371E+00)
(0.2032977E+01, -0.8984267E+00)  (0.2010834E+01, -0.9093070E+00)  (0.1988666E+01, -0.9201778E+00)
(0.1966474E+01, -0.9310390E+00)  (0.1944258E+01, -0.9418904E+00)  (0.1922020E+01, -0.9527319E+00)
(0.1899758E+01, -0.9635633E+00)  (0.1877474E+01, -0.9743845E+00)  (0.1855166E+01, -0.9851954E+00)
(0.1832837E+01, -0.9959959E+00)  (0.1810486E+01, -0.1006786E+01)  (0.1788113E+01, -0.1017565E+01)
(0.1765718E+01, -0.1028333E+01)  (0.1743302E+01, -0.1039090E+01)  (0.1720865E+01, -0.1049836E+01)
(0.1698407E+01, -0.1060571E+01)  (0.1675929E+01, -0.1071294E+01)  (0.1653431E+01, -0.1082006E+01)
(0.1630912E+01, -0.1092706E+01)  (0.1608374E+01, -0.1103394E+01)  (0.1585817E+01, -0.1114070E+01)
(0.1563240E+01, -0.1124734E+01)  (0.1540644E+01, -0.1135385E+01)  (0.1518030E+01, -0.1146025E+01)
(0.1495397E+01, -0.1156651E+01)  (0.1472746E+01, -0.1167265E+01)  (0.1450077E+01, -0.1177866E+01)
(0.1427390E+01, -0.1188455E+01)  (0.1404686E+01, -0.1199030E+01)  (0.1381965E+01, -0.1209592E+01)
(0.1359227E+01, -0.1220140E+01)  (0.1336472E+01, -0.1230675E+01)  (0.1313701E+01, -0.1241197E+01)
(0.1290914E+01, -0.1251704E+01)  (0.1268111E+01, -0.1262198E+01)  (0.1245293E+01, -0.1272678E+01)
(0.1222459E+01, -0.1283143E+01)  (0.1199610E+01, -0.1293594E+01)  (0.1176747E+01, -0.1304031E+01)
(0.1153869E+01, -0.1314453E+01)  (0.1130976E+01, -0.1324860E+01)  (0.1108070E+01, -0.1335253E+01)
(0.1085150E+01, -0.1345630E+01)  (0.1062216E+01, -0.1355992E+01)  (0.1039269E+01, -0.1366340E+01)
(0.1016309E+01, -0.1376671E+01)  (0.9933367E+00, -0.1386987E+01)  (0.9703518E+00, -0.1397288E+01)
(0.9473547E+00, -0.1407572E+01)  (0.9243457E+00, -0.1417841E+01)  (0.9013251E+00, -0.1428094E+01)
(0.8782931E+00, -0.1438330E+01)  (0.8552500E+00, -0.1448550E+01)  (0.8321961E+00, -0.1458754E+01)
(0.8091316E+00, -0.1468941E+01)  (0.7860567E+00, -0.1479111E+01)  (0.7629718E+00, -0.1489265E+01)
(0.7398771E+00, -0.1499401E+01)  (0.7167729E+00, -0.1509520E+01)  (0.6936595E+00, -0.1519622E+01)
(0.6705370E+00, -0.1529707E+01)  (0.6474058E+00, -0.1539774E+01)  (0.6242662E+00, -0.1549824E+01)
(0.6011183E+00, -0.1559855E+01)  (0.5779626E+00, -0.1569869E+01)  (0.5547991E+00, -0.1579865E+01)
(0.5316283E+00, -0.1589842E+01)  (0.5084503E+00, -0.1599801E+01)  (0.4852654E+00, -0.1609742E+01)
(0.4620740E+00, -0.1619664E+01)  (0.4388762E+00, -0.1629568E+01)  (0.4156723E+00, -0.1639453E+01)
(0.3924626E+00, -0.1649318E+01)  (0.3692474E+00, -0.1659165E+01)  (0.3460269E+00, -0.1668992E+01)
(0.3228014E+00, -0.1678800E+01)  (0.2995712E+00, -0.1688589E+01)  (0.2763365E+00, -0.1698358E+01)
(0.2530975E+00, -0.1708107E+01)  (0.2298547E+00, -0.1717837E+01)  (0.2066081E+00, -0.1727546E+01)
(0.1833582E+00, -0.1737235E+01)  (0.1601051E+00, -0.1746904E+01)  (0.1368491E+00, -0.1756553E+01)
(0.1135905E+00, -0.1766181E+01)  (0.9032959E-01, -0.1775789E+01)  (0.6706659E-01, -0.1785376E+01)
(0.4380178E-01, -0.1794942E+01)  (0.2053542E-01, -0.1804487E+01)  (-0.2732204E-02, -0.1814011E+01)
(-0.2600084E-01, -0.1823513E+01)  (-0.4927022E-01, -0.1832995E+01)  (-0.7254007E-01, -0.1842454E+01)
(-0.9581013E-01, -0.1851893E+01)  (-0.1190801E+00, -0.1861309E+01)  (-0.1423498E+00, -0.1870704E+01)
(-0.1656189E+00, -0.1880076E+01)  (-0.1888871E+00, -0.1889427E+01)  (-0.2121542E+00, -0.1898755E+01)
(-0.2354199E+00, -0.1908061E+01)  (-0.2586839E+00, -0.1917344E+01)  (-0.2819460E+00, -0.1926605E+01)
(-0.3052059E+00, -0.1935843E+01)  (-0.3284633E+00, -0.1945058E+01)  (-0.3517180E+00, -0.1954251E+01)
(-0.3749697E+00, -0.1963420E+01)  (-0.3982182E+00, -0.1972566E+01)  (-0.4214631E+00, -0.1981689E+01)
(-0.4447042E+00, -0.1990788E+01)  (-0.4679413E+00, -0.1999863E+01)  (-0.4911740E+00, -0.2008915E+01)
(-0.5144021E+00, -0.2017944E+01)  (-0.5376253E+00, -0.2026948E+01)  (-0.5608434E+00, -0.2035928E+01)
(-0.5840562E+00, -0.2044884E+01)  (-0.6072632E+00, -0.2053816E+01)  (-0.6304643E+00, -0.2062723E+01)
(-0.6536592E+00, -0.2071606E+01)  (-0.6768477E+00, -0.2080464E+01)  (-0.7000294E+00, -0.2089298E+01)
(-0.7232041E+00, -0.2098107E+01)  (-0.7463716E+00, -0.2106890E+01)  (-0.7695315E+00, -0.2115649E+01)
(-0.7926836E+00, -0.2124382E+01)  (-0.8158277E+00, -0.2133090E+01)  (-0.8389634E+00, -0.2141773E+01)
(-0.8620906E+00, -0.2150430E+01)  (-0.8852088E+00, -0.2159061E+01)  (-0.9083180E+00, -0.2167667E+01)
(-0.9314177E+00, -0.2176246E+01)  (-0.9545078E+00, -0.2184800E+01)  (-0.9775880E+00, -0.2193327E+01)
(-0.1000658E+01, -0.2201829E+01)  (-0.1023718E+01, -0.2210303E+01)  (-0.1046766E+01, -0.2218752E+01)
(-0.1069804E+01, -0.2227174E+01)  (-0.1092831E+01, -0.2235569E+01)  (-0.1115846E+01, -0.2243937E+01)
(-0.1138849E+01, -0.2252279E+01)  (-0.1161840E+01, -0.2260593E+01)  (-0.1184819E+01, -0.2268880E+01)
(-0.1207786E+01, -0.2277140E+01)  (-0.1230739E+01, -0.2285373E+01)  (-0.1253680E+01, -0.2293578E+01)
(-0.1276607E+01, -0.2301756E+01)  (-0.1299520E+01, -0.2309906E+01)  (-0.1322420E+01, -0.2318028E+01)
(-0.1345305E+01, -0.2326122E+01)  (-0.1368176E+01, -0.2334189E+01)  (-0.1391032E+01, -0.2342227E+01)
(-0.1413874E+01, -0.2350237E+01)  (-0.1436700E+01, -0.2358218E+01)  (-0.1459510E+01, -0.2366171E+01)
(-0.1482305E+01, -0.2374096E+01)  (-0.1505084E+01, -0.2381992E+01)  (-0.1527847E+01, -0.2389859E+01)
(-0.1550593E+01, -0.2397698E+01)  (-0.1573322E+01, -0.2405507E+01)  (-0.1596035E+01, -0.2413287E+01)
(-0.1618730E+01, -0.2421038E+01)  (-0.1641407E+01, -0.2428760E+01)  (-0.1664067E+01, -0.2436453E+01)
(-0.1686708E+01, -0.2444116E+01)  (-0.1709332E+01, -0.2451749E+01)  (-0.1731936E+01, -0.2459353E+01)
(-0.1754522E+01, -0.2466927E+01)  (-0.1777088E+01, -0.2474471E+01)  (-0.1799636E+01, -0.2481985E+01)
(-0.1822163E+01, -0.2489469E+01)  (-0.1844671E+01, -0.2496923E+01)  (-0.1867158E+01, -0.2504346E+01)
(-0.1889625E+01, -0.2511739E+01)  (-0.1912072E+01, -0.2519102E+01)  (-0.1934497E+01, -0.2526434E+01)
(-0.1956901E+01, -0.2533735E+01)  (-0.1979284E+01, -0.2541006E+01)  (-0.2001645E+01, -0.2548246E+01)
(-0.2023984E+01, -0.2555454E+01)  (-0.2046301E+01, -0.2562632E+01)  (-0.2068595E+01, -0.2569778E+01)
(-0.2090867E+01, -0.2576893E+01)  (-0.2113116E+01, -0.2583977E+01)  (-0.2135341E+01, -0.2591029E+01)
(-0.2157543E+01, -0.2598050E+01)  (-0.2179721E+01, -0.2605039E+01)  (-0.2201875E+01, -0.2611996E+01)
(-0.2224004E+01, -0.2618922E+01)  (-0.2246110E+01, -0.2625815E+01)  (-0.2268190E+01, -0.2632677E+01)
(-0.2290245E+01, -0.2639506E+01)  (-0.2312275E+01, -0.2646303E+01)  (-0.2334280E+01, -0.2653068E+01)
(-0.2356258E+01, -0.2659801E+01)  (-0.2378211E+01, -0.2666501E+01)  (-0.2400137E+01, -0.2673168E+01)
(-0.2422037E+01, -0.2679803E+01)  (-0.2443910E+01, -0.2686405E+01)  (-0.2465756E+01, -0.2692974E+01)
(-0.2487574E+01, -0.2699510E+01)  (-0.2509365E+01, -0.2706013E+01)  (-0.2531128E+01, -0.2712483E+01)
(-0.2552863E+01, -0.2718919E+01)  (-0.2574570E+01, -0.2725323E+01)  (-0.2596248E+01, -0.2731693E+01)
